open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1777449600000,77053.65,77148.79,76972.32,77046.32,539.09721,1777453199999,41531536.2220876,65869,281.52211,21690968.5629341,BTCUSDT,2026-04-29 08:00:00,2026-04-29 08:59:59.999
1777453200000,77046.31,77800.0,76972.32,77642.0,835.54071,1777456799999,64717488.3713181,128804,575.44855,44561143.2827493,BTCUSDT,2026-04-29 09:00:00,2026-04-29 09:59:59.999
1777456800000,77642.0,77904.93,77559.19,77619.61,790.81622,1777460399999,61465699.0963253,130604,406.79978,31621147.5539487,BTCUSDT,2026-04-29 10:00:00,2026-04-29 10:59:59.999
1777460400000,77619.62,77694.61,77485.81,77590.03,531.7514,1777463999999,41254142.850333,93726,233.8469,18142678.7210082,BTCUSDT,2026-04-29 11:00:00,2026-04-29 11:59:59.999
1777464000000,77590.04,77596.39,76850.0,77143.68,1776.35149,1777467599999,137220353.912218,165165,607.73143,46931585.2264149,BTCUSDT,2026-04-29 12:00:00,2026-04-29 12:59:59.999
1777467600000,77143.68,77240.0,76425.62,76783.43,1000.6949,1777471199999,76863480.2771353,244561,477.0633,36632334.8611184,BTCUSDT,2026-04-29 13:00:00,2026-04-29 13:59:59.999
1777471200000,76783.42,76927.69,76489.99,76570.0,1353.72071,1777474799999,103831096.0320672,211273,948.0707,72742146.992006,BTCUSDT,2026-04-29 14:00:00,2026-04-29 14:59:59.999
1777474800000,76570.0,76634.61,75705.32,75924.25,1132.75734,1777478399999,86248554.826363,263826,578.09727,44032288.9180099,BTCUSDT,2026-04-29 15:00:00,2026-04-29 15:59:59.999
1777478400000,75924.24,76125.47,75696.13,75803.54,1021.10079,1777481999999,77472168.8628467,164211,588.50494,44654803.0853947,BTCUSDT,2026-04-29 16:00:00,2026-04-29 16:59:59.999
1777482000000,75803.55,76184.01,75803.55,76184.01,549.93434,1777485599999,41776178.898986,111894,317.62583,24128418.969671,BTCUSDT,2026-04-29 17:00:00,2026-04-29 17:59:59.999
1777485600000,76184.0,76274.8,74937.52,75513.91,1926.88309,1777489199999,145067038.6684005,294876,857.28274,64538149.6869087,BTCUSDT,2026-04-29 18:00:00,2026-04-29 18:59:59.999
1777489200000,75513.92,75591.83,75302.31,75563.86,464.5754,1777492799999,35058390.2980008,119543,227.7294,17185818.7090005,BTCUSDT,2026-04-29 19:00:00,2026-04-29 19:59:59.999
1777492800000,75563.87,75857.32,75497.43,75676.79,575.31173,1777496399999,43526306.703035,129870,318.9469,24131072.0187098,BTCUSDT,2026-04-29 20:00:00,2026-04-29 20:59:59.999
1777496400000,75676.79,76088.9,75607.7,75933.93,363.06477,1777499999999,27548477.7373135,80429,215.37606,16345338.6941756,BTCUSDT,2026-04-29 21:00:00,2026-04-29 21:59:59.999
1777500000000,75933.94,76004.14,75818.14,75927.38,272.33397,1777503599999,20678748.535335,70314,151.49269,11503036.1619477,BTCUSDT,2026-04-29 22:00:00,2026-04-29 22:59:59.999
1777503600000,75927.38,75990.06,75692.33,75780.0,279.49181,1777507199999,21192118.1865993,65579,149.13903,11307794.2162448,BTCUSDT,2026-04-29 23:00:00,2026-04-29 23:59:59.999
1777507200000,75780.0,76344.61,75656.03,76248.74,562.71461,1777510799999,42778314.1358503,119534,312.01421,23730551.3667451,BTCUSDT,2026-04-30 00:00:00,2026-04-30 00:59:59.999
1777510800000,76248.76,76473.26,76178.73,76232.8,331.53653,1777514399999,25299016.0946949,107748,214.67548,16382480.4435211,BTCUSDT,2026-04-30 01:00:00,2026-04-30 01:59:59.999
1777514400000,76232.81,76351.04,75494.7,75704.74,537.06765,1777517999999,40740052.1099857,188003,212.15252,16098589.4095604,BTCUSDT,2026-04-30 02:00:00,2026-04-30 02:59:59.999
1777518000000,75704.74,75994.26,75659.85,75928.1,182.12647,1777521599999,13816312.2895181,86860,115.55223,8766403.7011401,BTCUSDT,2026-04-30 03:00:00,2026-04-30 03:59:59.999
1777521600000,75928.09,75963.92,75414.57,75497.0,426.96926,1777525199999,32282647.6446792,122194,216.82938,16394352.9400943,BTCUSDT,2026-04-30 04:00:00,2026-04-30 04:59:59.999
1777525200000,75497.01,75750.0,75323.65,75600.09,491.70915,1777528799999,37148606.2168342,104638,319.00229,24094340.785823,BTCUSDT,2026-04-30 05:00:00,2026-04-30 05:59:59.999
1777528800000,75600.09,75867.9,75569.99,75753.53,372.15072,1777532399999,28173419.3639804,83435,184.28657,13952864.1720891,BTCUSDT,2026-04-30 06:00:00,2026-04-30 06:59:59.999
1777532400000,75753.54,76179.91,75718.5,76161.67,516.75183,1777535999999,39262218.400247,103696,321.24522,24409450.0460231,BTCUSDT,2026-04-30 07:00:00,2026-04-30 07:59:59.999
1777536000000,76161.67,76208.92,76019.57,76058.17,350.94571,1777539599999,26707017.3125824,72071,180.57613,13742195.0625254,BTCUSDT,2026-04-30 08:00:00,2026-04-30 08:59:59.999
1777539600000,76058.17,76339.38,76012.6,76097.19,445.01057,1777543199999,33881176.9937537,87648,268.71939,20461183.3230484,BTCUSDT,2026-04-30 09:00:00,2026-04-30 09:59:59.999
1777543200000,76097.19,76163.52,75974.93,76028.66,365.18719,1777546799999,27774328.2130932,73016,206.05154,15670885.3562387,BTCUSDT,2026-04-30 10:00:00,2026-04-30 10:59:59.999
1777546800000,76028.66,76244.36,75876.29,76059.43,550.88667,1777550399999,41892901.5352159,88122,319.73637,24316076.3912688,BTCUSDT,2026-04-30 11:00:00,2026-04-30 11:59:59.999
1777550400000,76059.42,76511.22,76042.75,76308.48,1520.57994,1777553999999,116079682.4565041,111086,749.80039,57233899.549285,BTCUSDT,2026-04-30 12:00:00,2026-04-30 12:59:59.999
1777554000000,76308.48,76669.14,76116.2,76420.44,927.16622,1777557599999,70830646.5586727,241267,591.13083,45167404.4797281,BTCUSDT,2026-04-30 13:00:00,2026-04-30 13:59:59.999
1777557600000,76420.45,76597.51,76093.81,76301.24,683.75312,1777561199999,52215859.3039592,252622,356.00118,27188225.3858721,BTCUSDT,2026-04-30 14:00:00,2026-04-30 14:59:59.999
1777561200000,76301.25,76653.6,76163.16,76473.6,374.70038,1777564799999,28632991.658662,152110,155.24969,11866018.9495075,BTCUSDT,2026-04-30 15:00:00,2026-04-30 15:59:59.999
1777564800000,76473.6,76484.6,76228.27,76261.03,165.45041,1777568399999,12636560.0635636,80730,72.43819,5532224.4712219,BTCUSDT,2026-04-30 16:00:00,2026-04-30 16:59:59.999
1777568400000,76261.04,76328.71,76111.0,76250.01,273.82279,1777571999999,20864907.6741151,96503,145.95063,11120561.3154046,BTCUSDT,2026-04-30 17:00:00,2026-04-30 17:59:59.999
1777572000000,76250.0,76468.84,76204.4,76350.0,184.15567,1777575599999,14059987.7795101,87566,96.09278,7336447.4147243,BTCUSDT,2026-04-30 18:00:00,2026-04-30 18:59:59.999
1777575600000,76350.0,76514.8,76308.33,76412.8,307.53776,1777579199999,23510637.5522581,92951,165.02436,12616810.151942,BTCUSDT,2026-04-30 19:00:00,2026-04-30 19:59:59.999
1777579200000,76412.8,76568.9,76318.31,76492.46,287.06721,1777582799999,21952377.4202581,70550,129.26165,9886047.9134408,BTCUSDT,2026-04-30 20:00:00,2026-04-30 20:59:59.999
1777582800000,76492.45,76535.42,76240.78,76241.78,183.08169,1777586399999,13985003.6584486,47338,81.37961,6216290.3651622,BTCUSDT,2026-04-30 21:00:00,2026-04-30 21:59:59.999
1777586400000,76241.77,76449.16,76206.02,76237.06,158.56535,1777589999999,12103139.7330138,55111,76.2842,5822246.7261015,BTCUSDT,2026-04-30 22:00:00,2026-04-30 22:59:59.999
1777590000000,76237.07,76380.2,76217.96,76346.57,182.87917,1777593599999,13956787.5197536,44681,95.7364,7305833.4813649,BTCUSDT,2026-04-30 23:00:00,2026-04-30 23:59:59.999
1777593600000,76346.58,76591.0,76320.42,76458.05,502.88844,1777597199999,38456380.7516217,68098,290.29891,22193191.5959509,BTCUSDT,2026-05-01 00:00:00,2026-05-01 00:59:59.999
1777597200000,76458.06,76776.21,76449.5,76686.13,486.84554,1777600799999,37299546.5556193,56395,185.30889,14197189.8995894,BTCUSDT,2026-05-01 01:00:00,2026-05-01 01:59:59.999
1777600800000,76686.12,76744.6,76533.74,76592.54,204.45438,1777604399999,15668983.9651796,47534,104.6316,8019059.8866646,BTCUSDT,2026-05-01 02:00:00,2026-05-01 02:59:59.999
1777604400000,76592.54,77453.74,76555.06,77131.08,1056.19913,1777607999999,81535203.7703037,160525,530.3833,40917147.0167095,BTCUSDT,2026-05-01 03:00:00,2026-05-01 03:59:59.999
1777608000000,77131.08,77206.38,76653.6,77042.44,995.75921,1777611599999,76701960.696507,82896,254.32905,19600945.8262081,BTCUSDT,2026-05-01 04:00:00,2026-05-01 04:59:59.999
1777611600000,77042.44,77184.96,77033.91,77165.98,283.75111,1777615199999,21881559.0747505,47678,172.26458,13284554.692776,BTCUSDT,2026-05-01 05:00:00,2026-05-01 05:59:59.999
1777615200000,77165.99,77179.53,76882.0,76993.48,439.15205,1777618799999,33838972.1777153,76532,229.24357,17662994.6540305,BTCUSDT,2026-05-01 06:00:00,2026-05-01 06:59:59.999
1777618800000,76993.49,77140.36,76957.04,77130.54,633.7325,1777622399999,48823881.489803,76326,255.38352,19674574.6292789,BTCUSDT,2026-05-01 07:00:00,2026-05-01 07:59:59.999
1777622400000,77130.54,77500.0,77048.0,77377.47,697.73561,1777625999999,53949516.062227,79304,390.65756,30198327.9156518,BTCUSDT,2026-05-01 08:00:00,2026-05-01 08:59:59.999
1777626000000,77377.48,77391.99,77200.15,77268.55,355.16559,1777629599999,27457228.8450314,44736,180.48591,13952027.3471562,BTCUSDT,2026-05-01 09:00:00,2026-05-01 09:59:59.999
1777629600000,77268.56,77433.72,77146.48,77304.34,330.99244,1777633199999,25574894.5390983,49538,207.92526,16066430.0500701,BTCUSDT,2026-05-01 10:00:00,2026-05-01 10:59:59.999
1777633200000,77303.8,77600.0,77263.66,77463.98,584.3796,1777636799999,45230880.1368593,86070,365.96527,28323427.752709,BTCUSDT,2026-05-01 11:00:00,2026-05-01 11:59:59.999
1777636800000,77463.98,78170.2,77408.73,77896.01,1392.97654,1777640399999,108487055.4618687,174978,772.25628,60128120.6630171,BTCUSDT,2026-05-01 12:00:00,2026-05-01 12:59:59.999
1777640400000,77896.01,78914.12,77896.0,78737.25,2354.33999,1777643999999,184653368.7927472,259691,1209.8349,94876162.8499257,BTCUSDT,2026-05-01 13:00:00,2026-05-01 13:59:59.999
1777644000000,78737.26,78871.8,78051.86,78358.75,1970.70152,1777647599999,154660069.1508653,204523,924.15659,72544945.4528685,BTCUSDT,2026-05-01 14:00:00,2026-05-01 14:59:59.999
1777647600000,78358.74,78735.92,78176.06,78445.89,1013.17746,1777651199999,79504974.0609564,166414,436.97497,34283575.1617452,BTCUSDT,2026-05-01 15:00:00,2026-05-01 15:59:59.999
1777651200000,78445.88,78683.23,78167.53,78214.36,704.68666,1777654799999,55222103.9001196,145416,308.41399,24165052.6736201,BTCUSDT,2026-05-01 16:00:00,2026-05-01 16:59:59.999
1777654800000,78214.36,78584.61,78131.02,78552.94,489.31938,1777658399999,38317149.7528229,110372,289.23415,22650895.6069694,BTCUSDT,2026-05-01 17:00:00,2026-05-01 17:59:59.999
1777658400000,78552.93,78623.37,78375.53,78423.9,487.76487,1777661999999,38294331.2939142,96469,261.23013,20507967.9849931,BTCUSDT,2026-05-01 18:00:00,2026-05-01 18:59:59.999
1777662000000,78423.91,78540.0,78313.16,78360.0,512.65483,1777665599999,40193133.1817525,83198,246.20125,19300984.6102575,BTCUSDT,2026-05-01 19:00:00,2026-05-01 19:59:59.999
1777665600000,78360.01,78422.81,77752.0,77880.18,827.52759,1777669199999,64613710.1571338,96235,257.15679,20081186.7348836,BTCUSDT,2026-05-01 20:00:00,2026-05-01 20:59:59.999
1777669200000,77880.18,78200.0,77857.97,78199.99,485.72824,1777672799999,37918877.4310233,61822,253.70004,19810078.6659542,BTCUSDT,2026-05-01 21:00:00,2026-05-01 21:59:59.999
1777672800000,78200.0,78411.13,78144.7,78153.38,331.97786,1777676399999,25994553.0235424,52866,133.86027,10481984.5007187,BTCUSDT,2026-05-01 22:00:00,2026-05-01 22:59:59.999
1777676400000,78153.37,78249.6,78043.28,78231.13,173.55448,1777679999999,13559501.6481018,60842,63.08334,4928751.6365994,BTCUSDT,2026-05-01 23:00:00,2026-05-01 23:59:59.999
1777680000000,78231.13,78393.39,78166.48,78341.75,211.29374,1777683599999,16542173.5736707,55791,124.29481,9730806.4075691,BTCUSDT,2026-05-02 00:00:00,2026-05-02 00:59:59.999
1777683600000,78341.75,78441.31,78294.19,78355.0,400.98852,1777687199999,31413938.351539,49585,212.3166,16633463.6471296,BTCUSDT,2026-05-02 01:00:00,2026-05-02 01:59:59.999
1777687200000,78355.0,78513.7,78260.95,78353.93,283.69022,1777690799999,22231169.0162909,42871,99.38539,7790008.0883579,BTCUSDT,2026-05-02 02:00:00,2026-05-02 02:59:59.999
1777690800000,78353.93,78514.82,78237.25,78400.0,300.16391,1777694399999,23530891.9108637,45743,147.82415,11587551.6681936,BTCUSDT,2026-05-02 03:00:00,2026-05-02 03:59:59.999
1777694400000,78399.99,78448.99,78123.53,78175.5,411.85061,1777697999999,32238063.2978411,44379,194.99536,15265233.8241609,BTCUSDT,2026-05-02 04:00:00,2026-05-02 04:59:59.999
1777698000000,78175.5,78235.25,78040.0,78174.0,526.60294,1777701599999,41153101.7511252,39232,218.74124,17095943.3200114,BTCUSDT,2026-05-02 05:00:00,2026-05-02 05:59:59.999
1777701600000,78174.0,78363.21,78148.24,78327.8,366.5645,1777705199999,28671003.4761428,33235,202.06474,15805270.1492543,BTCUSDT,2026-05-02 06:00:00,2026-05-02 06:59:59.999
1777705200000,78327.8,78342.18,78207.2,78220.0,170.02066,1777708799999,13309281.9844708,24648,106.26989,8318643.8462915,BTCUSDT,2026-05-02 07:00:00,2026-05-02 07:59:59.999
1777708800000,78220.0,78356.51,78165.3,78315.37,204.83037,1777712399999,16036059.0896568,24831,128.56714,10065412.6625821,BTCUSDT,2026-05-02 08:00:00,2026-05-02 08:59:59.999
1777712400000,78315.36,78394.0,78220.0,78293.57,257.64077,1777715999999,20177009.767908,29926,151.92399,11897104.8558148,BTCUSDT,2026-05-02 09:00:00,2026-05-02 09:59:59.999
1777716000000,78293.57,78311.97,78225.22,78249.3,136.41815,1777719599999,10676182.603203,18765,71.74093,5614507.9263712,BTCUSDT,2026-05-02 10:00:00,2026-05-02 10:59:59.999
1777719600000,78249.31,78249.31,78094.43,78143.08,269.24301,1777723199999,21044675.0375687,26917,125.55438,9814003.2221597,BTCUSDT,2026-05-02 11:00:00,2026-05-02 11:59:59.999
1777723200000,78143.09,78262.37,78108.41,78211.24,182.77682,1777726799999,14290097.3912471,27343,119.17505,9317384.9791845,BTCUSDT,2026-05-02 12:00:00,2026-05-02 12:59:59.999
1777726800000,78211.24,78423.85,78211.24,78367.06,227.00487,1777730399999,17781233.364863,34447,173.31371,13574862.5305485,BTCUSDT,2026-05-02 13:00:00,2026-05-02 13:59:59.999
1777730400000,78367.06,78484.42,78309.84,78423.98,190.15931,1777733999999,14909943.3036185,42297,132.56223,10394275.644451,BTCUSDT,2026-05-02 14:00:00,2026-05-02 14:59:59.999
1777734000000,78423.98,78487.68,78365.96,78487.67,126.14054,1777737599999,9891703.9247525,32871,63.11207,4949312.9869121,BTCUSDT,2026-05-02 15:00:00,2026-05-02 15:59:59.999
1777737600000,78487.67,78596.61,78430.07,78455.02,194.42514,1777741199999,15265447.5028902,51734,102.08596,8015442.8902801,BTCUSDT,2026-05-02 16:00:00,2026-05-02 16:59:59.999
1777741200000,78455.02,78485.53,78368.24,78398.02,213.39843,1777744799999,16737270.8253233,27902,107.92966,8464757.40261,BTCUSDT,2026-05-02 17:00:00,2026-05-02 17:59:59.999
1777744800000,78398.03,78493.31,78310.54,78466.62,118.15969,1777748399999,9263022.8267736,34867,50.56798,3964377.9512257,BTCUSDT,2026-05-02 18:00:00,2026-05-02 18:59:59.999
1777748400000,78466.63,78521.68,78440.11,78486.0,182.05466,1777751999999,14284795.0586476,28004,90.57551,7106259.1284671,BTCUSDT,2026-05-02 19:00:00,2026-05-02 19:59:59.999
1777752000000,78486.23,78491.26,78418.32,78451.38,61.92886,1777755599999,4858068.8485173,23025,18.04477,1415430.5445031,BTCUSDT,2026-05-02 20:00:00,2026-05-02 20:59:59.999
1777755600000,78451.37,79199.48,78439.51,78719.78,734.53837,1777759199999,57942265.6933412,97532,455.72409,35949086.7023188,BTCUSDT,2026-05-02 21:00:00,2026-05-02 21:59:59.999
1777759200000,78719.78,78872.39,78610.46,78832.98,266.49012,1777762799999,20976559.3424831,64442,154.36924,12151161.1306019,BTCUSDT,2026-05-02 22:00:00,2026-05-02 22:59:59.999
1777762800000,78832.98,78832.98,78631.9,78686.85,114.49221,1777766399999,9014431.5066717,35756,45.90069,3614190.1649671,BTCUSDT,2026-05-02 23:00:00,2026-05-02 23:59:59.999
1777766400000,78686.84,78754.55,78490.61,78542.32,233.96416,1777769999999,18389373.8855559,50475,90.23364,7093904.1027155,BTCUSDT,2026-05-03 00:00:00,2026-05-03 00:59:59.999
1777770000000,78542.33,78542.33,78152.25,78240.83,391.01401,1777773599999,30616811.4144062,76400,115.72004,9060071.8824682,BTCUSDT,2026-05-03 01:00:00,2026-05-03 01:59:59.999
1777773600000,78240.84,78309.09,78108.75,78171.85,222.42918,1777777199999,17390454.0915506,47632,100.62701,7867886.3488784,BTCUSDT,2026-05-03 02:00:00,2026-05-03 02:59:59.999
1777777200000,78171.86,78217.59,78109.94,78203.08,200.3559,1777780799999,15657286.6628591,34358,84.56255,6608931.6188716,BTCUSDT,2026-05-03 03:00:00,2026-05-03 03:59:59.999
1777780800000,78203.07,78236.45,78120.0,78163.19,89.71363,1777784399999,7013664.5311464,28765,46.8653,3663786.2348323,BTCUSDT,2026-05-03 04:00:00,2026-05-03 04:59:59.999
1777784400000,78163.19,78260.75,78163.17,78249.42,98.09285,1777787999999,7673668.6526239,21368,42.2975,3308883.5559231,BTCUSDT,2026-05-03 05:00:00,2026-05-03 05:59:59.999
1777788000000,78249.41,78337.26,78084.08,78288.3,306.94233,1777791599999,23993932.357596,35888,100.40379,7850739.9088815,BTCUSDT,2026-05-03 06:00:00,2026-05-03 06:59:59.999
1777791600000,78288.3,78483.67,78288.29,78363.25,299.42086,1777795199999,23478481.7208286,45006,219.14071,17184570.0549634,BTCUSDT,2026-05-03 07:00:00,2026-05-03 07:59:59.999
1777795200000,78363.24,78505.92,78363.24,78387.86,102.01693,1777798799999,8002629.2022405,33227,58.11541,4558852.9115607,BTCUSDT,2026-05-03 08:00:00,2026-05-03 08:59:59.999
1777798800000,78387.87,78604.67,78354.53,78529.57,293.1321,1777802399999,23007106.6054675,44612,201.36609,15804042.8926221,BTCUSDT,2026-05-03 09:00:00,2026-05-03 09:59:59.999
1777802400000,78529.57,78534.4,78406.97,78408.01,140.79481,1777805999999,11045692.5832175,21933,87.72246,6881926.603499,BTCUSDT,2026-05-03 10:00:00,2026-05-03 10:59:59.999
1777806000000,78408.01,78849.22,78380.0,78656.01,412.8313,1777809599999,32463282.4060025,51272,297.93317,23425078.9305653,BTCUSDT,2026-05-03 11:00:00,2026-05-03 11:59:59.999
1777809600000,78656.01,78878.77,78656.0,78747.09,294.28187,1777813199999,23180728.9792988,56563,165.97009,13072909.7002751,BTCUSDT,2026-05-03 12:00:00,2026-05-03 12:59:59.999
1777813200000,78747.09,78769.63,78586.99,78670.01,196.40341,1777816799999,15454116.874971,41759,91.70816,7216858.2776171,BTCUSDT,2026-05-03 13:00:00,2026-05-03 13:59:59.999
1777816800000,78670.01,78786.57,78608.7,78741.0,409.96615,1777820399999,32265348.0552562,56576,94.53694,7439986.3233114,BTCUSDT,2026-05-03 14:00:00,2026-05-03 14:59:59.999
1777820400000,78741.0,78815.19,78633.4,78668.36,237.20487,1777823999999,18675722.4441427,43092,95.12616,7491943.6447125,BTCUSDT,2026-05-03 15:00:00,2026-05-03 15:59:59.999
1777824000000,78668.36,78784.56,78600.0,78654.0,167.53902,1777827599999,13181272.9093631,44250,64.18788,5050763.9916432,BTCUSDT,2026-05-03 16:00:00,2026-05-03 16:59:59.999
1777827600000,78654.01,78822.83,78558.65,78725.76,357.9255,1777831199999,28153483.8770617,52110,107.0569,8425824.7021549,BTCUSDT,2026-05-03 17:00:00,2026-05-03 17:59:59.999
